,dataset,filename,actor,emotion,statement,length,gender
992,TESS,clean/TESS/OAF_wife_neutral.wav,OAF,neutral,wife,1.9833560090702949,female
993,TESS,clean/TESS/OAF_cab_happy.wav,OAF,happy,cab,1.9621768707482994,female
994,TESS,clean/TESS/OAF_juice_fear.wav,OAF,fearful,juice,1.6342403628117914,female
995,TESS,clean/TESS/OAF_base_neutral.wav,OAF,neutral,base,2.1498412698412697,female
996,TESS,clean/TESS/YAF_talk_disgust.wav,YAF,disgusted,talk,2.3191836734693876,female
997,TESS,clean/TESS/OAF_rat_sad.wav,OAF,sad,rat,2.4515192743764174,female
998,TESS,clean/TESS/OAF_chat_angry.wav,OAF,angry,chat,1.4478458049886622,female
999,TESS,clean/TESS/OAF_keen_angry.wav,OAF,angry,keen,1.7127891156462585,female
1000,TESS,clean/TESS/OAF_chain_happy.wav,OAF,happy,chain,2.0192290249433107,female
1001,TESS,clean/TESS/OAF_long_sad.wav,OAF,sad,long,2.6296145124716555,female
1002,TESS,clean/TESS/OAF_chalk_neutral.wav,OAF,neutral,chalk,2.0569160997732427,female
1003,TESS,clean/TESS/OAF_check_happy.wav,OAF,happy,check,2.0395011337868483,female
1004,TESS,clean/TESS/YAF_germ_ps.wav,YAF,surprised,germ,1.8160090702947846,female
1005,TESS,clean/TESS/OAF_page_disgust.wav,OAF,disgusted,page,2.511609977324263,female
1006,TESS,clean/TESS/OAF_mill_angry.wav,OAF,angry,mill,1.5350113378684807,female
1007,TESS,clean/TESS/OAF_jug_neutral.wav,OAF,neutral,jug,2.1122448979591835,female
1008,TESS,clean/TESS/YAF_soap_neutral.wav,YAF,neutral,soap,2.105895691609977,female
1009,TESS,clean/TESS/YAF_read_disgust.wav,YAF,disgusted,read,2.2746485260770974,female
1010,TESS,clean/TESS/OAF_chair_sad.wav,OAF,sad,chair,2.5886167800453515,female
1011,TESS,clean/TESS/YAF_germ_happy.wav,YAF,happy,germ,1.9253968253968254,female
1012,TESS,clean/TESS/OAF_food_angry.wav,OAF,angry,food,1.5340589569160998,female
1013,TESS,clean/TESS/YAF_rough_sad.wav,YAF,sad,rough,2.2858956916099773,female
1014,TESS,clean/TESS/YAF_should_happy.wav,YAF,happy,should,1.9759183673469387,female
1015,TESS,clean/TESS/OAF_met_disgust.wav,OAF,disgusted,met,2.4128798185941043,female
1016,TESS,clean/TESS/OAF_dodge_ps.wav,OAF,surprised,dodge,2.058049886621315,female
1017,TESS,clean/TESS/YAF_life_neutral.wav,YAF,neutral,life,2.1684807256235827,female
1018,TESS,clean/TESS/YAF_germ_neutral.wav,YAF,neutral,germ,2.160498866213152,female
1019,TESS,clean/TESS/OAF_dab_neutral.wav,OAF,neutral,dab,1.9885714285714287,female
1020,TESS,clean/TESS/OAF_voice_ps.wav,OAF,surprised,voice,2.068888888888889,female
1021,TESS,clean/TESS/YAF_perch_happy.wav,YAF,happy,perch,2.138095238095238,female
1022,TESS,clean/TESS/YAF_tool_angry.wav,YAF,angry,tool,1.858095238095238,female
1023,TESS,clean/TESS/YAF_gas_neutral.wav,YAF,neutral,gas,2.248299319727891,female
1024,TESS,clean/TESS/YAF_lot_fear.wav,YAF,fearful,lot,1.4691156462585033,female
1025,TESS,clean/TESS/YAF_kill_fear.wav,YAF,fearful,kill,1.7341496598639456,female
1026,TESS,clean/TESS/YAF_chalk_ps.wav,YAF,surprised,chalk,2.209433106575964,female
1027,TESS,clean/TESS/OAF_back_angry.wav,OAF,angry,back,1.539047619047619,female
1028,TESS,clean/TESS/YAF_pearl_sad.wav,YAF,sad,pearl,2.3047619047619046,female
1029,TESS,clean/TESS/YAF_red_sad.wav,YAF,sad,red,2.205170068027211,female
1030,TESS,clean/TESS/OAF_goose_neutral.wav,OAF,neutral,goose,2.248344671201814,female
1031,TESS,clean/TESS/YAF_ditch_ps.wav,YAF,surprised,ditch,1.9360997732426304,female
1032,TESS,clean/TESS/OAF_make_ps.wav,OAF,surprised,make,2.0769614512471657,female
1033,TESS,clean/TESS/OAF_third_neutral.wav,OAF,neutral,third,1.9197278911564626,female
1034,TESS,clean/TESS/YAF_jug_fear.wav,YAF,fearful,jug,1.665578231292517,female
1035,TESS,clean/TESS/YAF_bean_fear.wav,YAF,fearful,bean,1.4877551020408164,female
1036,TESS,clean/TESS/OAF_youth_disgust.wav,OAF,disgusted,youth,2.2117913832199547,female
1037,TESS,clean/TESS/YAF_calm_ps.wav,YAF,surprised,calm,1.7021315192743764,female
1038,TESS,clean/TESS/OAF_death_angry.wav,OAF,angry,death,1.6462585034013606,female
1039,TESS,clean/TESS/YAF_bought_disgust.wav,YAF,disgusted,bought,2.182630385487528,female
1040,TESS,clean/TESS/YAF_thumb_happy.wav,YAF,happy,thumb,1.9709297052154195,female
1041,TESS,clean/TESS/OAF_yes_disgust.wav,OAF,disgusted,yes,2.5808163265306123,female
1042,TESS,clean/TESS/YAF_jail_angry.wav,YAF,angry,jail,1.9707936507936508,female
1043,TESS,clean/TESS/YAF_such_disgust.wav,YAF,disgusted,such,2.5040362811791383,female
1044,TESS,clean/TESS/YAF_goose_sad.wav,YAF,sad,goose,2.3845351473922904,female
1045,TESS,clean/TESS/OAF_sell_disgust.wav,OAF,disgusted,sell,2.5080725623582767,female
1046,TESS,clean/TESS/YAF_good_disgust.wav,YAF,disgusted,good,2.20562358276644,female
1047,TESS,clean/TESS/YAF_cool_happy.wav,YAF,happy,cool,1.8410430839002268,female
1048,TESS,clean/TESS/OAF_yes_happy.wav,OAF,happy,yes,1.9777777777777779,female
1049,TESS,clean/TESS/OAF_make_fear.wav,OAF,fearful,make,1.5601814058956915,female
1050,TESS,clean/TESS/YAF_sail_disgust.wav,YAF,disgusted,sail,2.4486167800453513,female
1051,TESS,clean/TESS/OAF_late_ps.wav,OAF,surprised,late,1.958231292517007,female
1052,TESS,clean/TESS/YAF_hole_fear.wav,YAF,fearful,hole,1.8467573696145125,female
1053,TESS,clean/TESS/OAF_rush_fear.wav,OAF,fearful,rush,1.6336054421768706,female
1054,TESS,clean/TESS/OAF_live_angry.wav,OAF,angry,live,1.5974149659863945,female
1055,TESS,clean/TESS/YAF_young_fear.wav,YAF,fearful,young,1.8867120181405896,female
1056,TESS,clean/TESS/OAF_laud_angry.wav,OAF,angry,laud,1.6577777777777778,female
1057,TESS,clean/TESS/YAF_learn_happy.wav,YAF,happy,learn,2.081269841269841,female
1058,TESS,clean/TESS/OAF_chalk_fear.wav,OAF,fearful,chalk,1.5799546485260771,female
1059,TESS,clean/TESS/YAF_haze_ps.wav,YAF,surprised,haze,1.9188208616780045,female
1060,TESS,clean/TESS/OAF_came_neutral.wav,OAF,neutral,came,2.104580498866213,female
1061,TESS,clean/TESS/OAF_gin_ps.wav,OAF,surprised,gin,2.055328798185941,female
1062,TESS,clean/TESS/OAF_pearl_happy.wav,OAF,happy,pearl,2.0372789115646257,female
1063,TESS,clean/TESS/YAF_chair_disgust.wav,YAF,disgusted,chair,2.442040816326531,female
1064,TESS,clean/TESS/OAF_pad_happy.wav,OAF,happy,pad,1.9324263038548752,female
1065,TESS,clean/TESS/YAF_long_happy.wav,YAF,happy,long,2.0252154195011336,female
1066,TESS,clean/TESS/OAF_pool_ps.wav,OAF,surprised,pool,2.1020408163265305,female
1067,TESS,clean/TESS/YAF_thin_neutral.wav,YAF,neutral,thin,2.20140589569161,female
1068,TESS,clean/TESS/OAF_haze_sad.wav,OAF,sad,haze,2.6356009070294784,female
1069,TESS,clean/TESS/YAF_white_neutral.wav,YAF,neutral,white,2.161315192743764,female
1070,TESS,clean/TESS/YAF_hurl_angry.wav,YAF,angry,hurl,1.8886621315192744,female
1071,TESS,clean/TESS/YAF_red_ps.wav,YAF,surprised,red,1.8598639455782313,female
1072,TESS,clean/TESS/YAF_goose_neutral.wav,YAF,neutral,goose,2.035827664399093,female
1073,TESS,clean/TESS/YAF_match_happy.wav,YAF,happy,match,2.0741950113378684,female
1074,TESS,clean/TESS/YAF_keen_disgust.wav,YAF,disgusted,keen,2.3103401360544216,female
1075,TESS,clean/TESS/OAF_youth_sad.wav,OAF,sad,youth,2.688888888888889,female
1076,TESS,clean/TESS/YAF_gin_sad.wav,YAF,sad,gin,2.094784580498866,female
1077,TESS,clean/TESS/YAF_knock_happy.wav,YAF,happy,knock,1.872607709750567,female
1078,TESS,clean/TESS/OAF_king_disgust.wav,OAF,disgusted,king,2.263673469387755,female
1079,TESS,clean/TESS/YAF_mob_fear.wav,YAF,fearful,mob,1.6733786848072563,female
1080,TESS,clean/TESS/YAF_sail_fear.wav,YAF,fearful,sail,1.7787755102040816,female
1081,TESS,clean/TESS/YAF_take_sad.wav,YAF,sad,take,2.184807256235828,female
1082,TESS,clean/TESS/OAF_hush_fear.wav,OAF,fearful,hush,1.543310657596372,female
1083,TESS,clean/TESS/YAF_third_neutral.wav,YAF,neutral,third,1.8597278911564625,female
1084,TESS,clean/TESS/YAF_nag_sad.wav,YAF,sad,nag,2.31156462585034,female
1085,TESS,clean/TESS/YAF_youth_disgust.wav,YAF,disgusted,youth,2.5211791383219953,female
1086,TESS,clean/TESS/OAF_tire_fear.wav,OAF,fearful,tire,1.5479818594104309,female
1087,TESS,clean/TESS/YAF_base_happy.wav,YAF,happy,base,1.8254875283446712,female
1088,TESS,clean/TESS/OAF_sub_sad.wav,OAF,sad,sub,2.5419954648526075,female
1089,TESS,clean/TESS/YAF_tape_disgust.wav,YAF,disgusted,tape,2.448798185941043,female
1090,TESS,clean/TESS/OAF_bite_disgust.wav,OAF,disgusted,bite,2.3955555555555557,female
1091,TESS,clean/TESS/OAF_dip_angry.wav,OAF,angry,dip,1.4326530612244899,female
1092,TESS,clean/TESS/YAF_bought_angry.wav,YAF,angry,bought,1.8861224489795918,female
1093,TESS,clean/TESS/OAF_such_happy.wav,OAF,happy,such,2.020136054421769,female
1094,TESS,clean/TESS/OAF_life_ps.wav,OAF,surprised,life,2.2364172335600907,female
1095,TESS,clean/TESS/YAF_back_sad.wav,YAF,sad,back,2.144716553287982,female
1096,TESS,clean/TESS/OAF_king_fear.wav,OAF,fearful,king,1.6086167800453515,female
1097,TESS,clean/TESS/OAF_shawl_ps.wav,OAF,surprised,shawl,2.01859410430839,female
1098,TESS,clean/TESS/OAF_chalk_sad.wav,OAF,sad,chalk,2.4805442176870747,female
1099,TESS,clean/TESS/YAF_team_disgust.wav,YAF,disgusted,team,2.4965532879818593,female
1100,TESS,clean/TESS/YAF_sail_angry.wav,YAF,angry,sail,2.088344671201814,female
1101,TESS,clean/TESS/YAF_sure_disgust.wav,YAF,disgusted,sure,2.371791383219955,female
1102,TESS,clean/TESS/OAF_bought_ps.wav,OAF,surprised,bought,2.0607256235827665,female
1103,TESS,clean/TESS/YAF_voice_sad.wav,YAF,sad,voice,2.2314285714285713,female
1104,TESS,clean/TESS/OAF_walk_ps.wav,OAF,surprised,walk,2.285124716553288,female
1105,TESS,clean/TESS/YAF_size_angry.wav,YAF,angry,size,2.2356462585034014,female
1106,TESS,clean/TESS/OAF_gap_disgust.wav,OAF,disgusted,gap,2.365487528344671,female
1107,TESS,clean/TESS/OAF_thin_angry.wav,OAF,angry,thin,1.5652154195011339,female
1108,TESS,clean/TESS/YAF_moon_happy.wav,YAF,happy,moon,1.7833560090702947,female
1109,TESS,clean/TESS/YAF_voice_happy.wav,YAF,happy,voice,1.9818140589569162,female
1110,TESS,clean/TESS/YAF_bone_happy.wav,YAF,happy,bone,1.8534240362811791,female
1111,TESS,clean/TESS/OAF_vine_disgust.wav,OAF,disgusted,vine,2.394104308390023,female
1112,TESS,clean/TESS/YAF_week_sad.wav,YAF,sad,week,2.3245351473922904,female
1113,TESS,clean/TESS/YAF_haze_fear.wav,YAF,fearful,haze,2.061451247165533,female
1114,TESS,clean/TESS/OAF_wag_happy.wav,OAF,happy,wag,1.8947845804988661,female
1115,TESS,clean/TESS/OAF_cab_neutral.wav,OAF,neutral,cab,1.906938775510204,female
1116,TESS,clean/TESS/OAF_met_angry.wav,OAF,angry,met,1.5086621315192743,female
1117,TESS,clean/TESS/OAF_chair_disgust.wav,OAF,disgusted,chair,2.272879818594104,female
1118,TESS,clean/TESS/OAF_shawl_fear.wav,OAF,fearful,shawl,1.6270748299319728,female
1119,TESS,clean/TESS/YAF_book_disgust.wav,YAF,disgusted,book,2.0681179138321997,female
1120,TESS,clean/TESS/YAF_dime_angry.wav,YAF,angry,dime,1.7489342403628119,female
1121,TESS,clean/TESS/OAF_white_neutral.wav,OAF,neutral,white,1.9843990929705215,female
1122,TESS,clean/TESS/YAF_gaze_neutral.wav,YAF,neutral,gaze,2.273877551020408,female
1123,TESS,clean/TESS/YAF_shirt_fear.wav,YAF,fearful,shirt,1.735419501133787,female
1124,TESS,clean/TESS/YAF_time_happy.wav,YAF,happy,time,1.9722448979591836,female
1125,TESS,clean/TESS/OAF_fit_ps.wav,OAF,surprised,fit,1.8668027210884355,female
1126,TESS,clean/TESS/OAF_cheek_sad.wav,OAF,sad,cheek,2.539002267573696,female
1127,TESS,clean/TESS/YAF_merge_happy.wav,YAF,happy,merge,2.0044444444444443,female
1128,TESS,clean/TESS/OAF_young_ps.wav,OAF,surprised,young,1.850294784580499,female
1129,TESS,clean/TESS/OAF_death_neutral.wav,OAF,neutral,death,2.066802721088435,female
1130,TESS,clean/TESS/OAF_pike_angry.wav,OAF,angry,pike,1.612517006802721,female
1131,TESS,clean/TESS/YAF_kill_happy.wav,YAF,happy,kill,1.9705215419501134,female
1132,TESS,clean/TESS/OAF_week_angry.wav,OAF,angry,week,1.5603628117913833,female
1133,TESS,clean/TESS/YAF_ton_fear.wav,YAF,fearful,ton,1.8488888888888888,female
1134,TESS,clean/TESS/YAF_lean_ps.wav,YAF,surprised,lean,1.8519727891156463,female
1135,TESS,clean/TESS/YAF_get_neutral.wav,YAF,neutral,get,1.8848979591836734,female
1136,TESS,clean/TESS/OAF_said_fear.wav,OAF,fearful,said,1.5871655328798187,female
1137,TESS,clean/TESS/YAF_seize_sad.wav,YAF,sad,seize,2.353968253968254,female
1138,TESS,clean/TESS/YAF_phone_angry.wav,YAF,angry,phone,2.271746031746032,female
1139,TESS,clean/TESS/YAF_chalk_neutral.wav,YAF,neutral,chalk,2.035419501133787,female
1140,TESS,clean/TESS/OAF_food_sad.wav,OAF,sad,food,2.4132879818594106,female
1141,TESS,clean/TESS/OAF_pearl_ps.wav,OAF,surprised,pearl,2.112607709750567,female
1142,TESS,clean/TESS/YAF_food_disgust.wav,YAF,disgusted,food,2.4025850340136055,female
1143,TESS,clean/TESS/YAF_lease_ps.wav,YAF,surprised,lease,1.9200907029478458,female
1144,TESS,clean/TESS/YAF_limb_disgust.wav,YAF,disgusted,limb,2.2286167800453516,female
1145,TESS,clean/TESS/OAF_sub_ps.wav,OAF,surprised,sub,1.8597278911564625,female
1146,TESS,clean/TESS/OAF_hit_fear.wav,OAF,fearful,hit,1.5951927437641724,female
1147,TESS,clean/TESS/OAF_should_neutral.wav,OAF,neutral,should,2.053560090702948,female
1148,TESS,clean/TESS/OAF_size_fear.wav,OAF,fearful,size,1.7648072562358277,female
1149,TESS,clean/TESS/YAF_walk_sad.wav,YAF,sad,walk,2.3492063492063493,female
1150,TESS,clean/TESS/OAF_ring_neutral.wav,OAF,neutral,ring,2.1951020408163266,female
1151,TESS,clean/TESS/YAF_good_happy.wav,YAF,happy,good,1.7248979591836735,female
1152,TESS,clean/TESS/OAF_dodge_fear.wav,OAF,fearful,dodge,1.8199546485260771,female
1153,TESS,clean/TESS/OAF_tool_neutral.wav,OAF,neutral,tool,1.9216780045351474,female
1154,TESS,clean/TESS/YAF_page_ps.wav,YAF,surprised,page,2.251655328798186,female
1155,TESS,clean/TESS/OAF_love_sad.wav,OAF,sad,love,2.575691609977324,female
1156,TESS,clean/TESS/YAF_page_fear.wav,YAF,fearful,page,1.7436734693877551,female
1157,TESS,clean/TESS/YAF_tire_ps.wav,YAF,surprised,tire,1.910249433106576,female
1158,TESS,clean/TESS/YAF_wife_happy.wav,YAF,happy,wife,2.063628117913832,female
1159,TESS,clean/TESS/OAF_walk_neutral.wav,OAF,neutral,walk,1.8848979591836734,female
1160,TESS,clean/TESS/YAF_room_ps.wav,YAF,surprised,room,1.8115192743764172,female
1161,TESS,clean/TESS/YAF_hate_happy.wav,YAF,happy,hate,1.914875283446712,female
1162,TESS,clean/TESS/YAF_soup_ps.wav,YAF,surprised,soup,1.9307936507936507,female
1163,TESS,clean/TESS/OAF_puff_neutral.wav,OAF,neutral,puff,2.046485260770975,female
1164,TESS,clean/TESS/YAF_tape_fear.wav,YAF,fearful,tape,1.8750566893424037,female
1165,TESS,clean/TESS/OAF_mess_ps.wav,OAF,surprised,mess,2.0955555555555554,female
1166,TESS,clean/TESS/OAF_hush_sad.wav,OAF,sad,hush,2.7360544217687073,female
1167,TESS,clean/TESS/OAF_death_fear.wav,OAF,fearful,death,1.4500226757369614,female
1168,TESS,clean/TESS/YAF_join_fear.wav,YAF,fearful,join,1.9257142857142857,female
1169,TESS,clean/TESS/YAF_neat_neutral.wav,YAF,neutral,neat,2.252018140589569,female
1170,TESS,clean/TESS/OAF_seize_fear.wav,OAF,fearful,seize,1.7304761904761905,female
1171,TESS,clean/TESS/YAF_jug_happy.wav,YAF,happy,jug,1.8127437641723356,female
1172,TESS,clean/TESS/OAF_half_angry.wav,OAF,angry,half,1.6955555555555555,female
1173,TESS,clean/TESS/OAF_keep_angry.wav,OAF,angry,keep,1.5554195011337868,female
1174,TESS,clean/TESS/YAF_bean_happy.wav,YAF,happy,bean,1.8878458049886622,female
1175,TESS,clean/TESS/YAF_walk_fear.wav,YAF,fearful,walk,1.835328798185941,female
1176,TESS,clean/TESS/YAF_page_happy.wav,YAF,happy,page,1.9572789115646259,female
1177,TESS,clean/TESS/YAF_south_happy.wav,YAF,happy,south,2.085532879818594,female
1178,TESS,clean/TESS/OAF_road_happy.wav,OAF,happy,road,2.0786848072562356,female
1179,TESS,clean/TESS/OAF_red_disgust.wav,OAF,disgusted,red,2.2448979591836733,female
1180,TESS,clean/TESS/OAF_good_fear.wav,OAF,fearful,good,1.480952380952381,female
1181,TESS,clean/TESS/OAF_hit_happy.wav,OAF,happy,hit,1.9960090702947846,female
1182,TESS,clean/TESS/OAF_gun_angry.wav,OAF,angry,gun,1.5410430839002267,female
1183,TESS,clean/TESS/YAF_rose_neutral.wav,YAF,neutral,rose,2.1877551020408164,female
1184,TESS,clean/TESS/OAF_room_disgust.wav,OAF,disgusted,room,2.3165532879818596,female
1185,TESS,clean/TESS/YAF_said_neutral.wav,YAF,neutral,said,2.053378684807256,female
1186,TESS,clean/TESS/OAF_gun_fear.wav,OAF,fearful,gun,1.681360544217687,female
1187,TESS,clean/TESS/YAF_shall_ps.wav,YAF,surprised,shall,1.814467120181406,female
1188,TESS,clean/TESS/YAF_jug_ps.wav,YAF,surprised,jug,1.898140589569161,female
1189,TESS,clean/TESS/OAF_fat_fear.wav,OAF,fearful,fat,1.600907029478458,female
1190,TESS,clean/TESS/YAF_rain_fear.wav,YAF,fearful,rain,1.7170975056689342,female
1191,TESS,clean/TESS/YAF_rush_ps.wav,YAF,surprised,rush,1.9616326530612245,female
1192,TESS,clean/TESS/YAF_ring_ps.wav,YAF,surprised,ring,1.752154195011338,female
1193,TESS,clean/TESS/YAF_goal_happy.wav,YAF,happy,goal,1.8407709750566894,female
1194,TESS,clean/TESS/OAF_soup_happy.wav,OAF,happy,soup,2.120453514739229,female
1195,TESS,clean/TESS/YAF_bar_ps.wav,YAF,surprised,bar,1.7885714285714285,female
1196,TESS,clean/TESS/OAF_rat_neutral.wav,OAF,neutral,rat,2.078095238095238,female
1197,TESS,clean/TESS/OAF_chain_fear.wav,OAF,fearful,chain,1.423764172335601,female
1198,TESS,clean/TESS/OAF_young_neutral.wav,OAF,neutral,young,1.8972335600907029,female
1199,TESS,clean/TESS/YAF_tough_neutral.wav,YAF,neutral,tough,1.9357369614512472,female
1200,TESS,clean/TESS/YAF_raise_ps.wav,YAF,surprised,raise,2.333877551020408,female
1201,TESS,clean/TESS/OAF_home_happy.wav,OAF,happy,home,1.821904761904762,female
1202,TESS,clean/TESS/YAF_shall_neutral.wav,YAF,neutral,shall,2.1425850340136052,female
1203,TESS,clean/TESS/OAF_jar_ps.wav,OAF,surprised,jar,1.9559183673469387,female
1204,TESS,clean/TESS/YAF_wire_disgust.wav,YAF,disgusted,wire,2.434104308390023,female
1205,TESS,clean/TESS/OAF_home_neutral.wav,OAF,neutral,home,2.0197732426303854,female
1206,TESS,clean/TESS/YAF_doll_ps.wav,YAF,surprised,doll,1.7904308390022676,female
1207,TESS,clean/TESS/YAF_check_disgust.wav,YAF,disgusted,check,2.445442176870748,female
1208,TESS,clean/TESS/OAF_rat_ps.wav,OAF,surprised,rat,1.8407709750566894,female
1209,TESS,clean/TESS/OAF_ditch_happy.wav,OAF,happy,ditch,2.0538321995464854,female
1210,TESS,clean/TESS/OAF_pool_sad.wav,OAF,sad,pool,2.5326530612244897,female
1211,TESS,clean/TESS/YAF_mob_angry.wav,YAF,angry,mob,2.080997732426304,female
1212,TESS,clean/TESS/YAF_nice_happy.wav,YAF,happy,nice,2.035736961451247,female
1213,TESS,clean/TESS/OAF_hit_sad.wav,OAF,sad,hit,2.191473922902494,female
1214,TESS,clean/TESS/YAF_door_ps.wav,YAF,surprised,door,2.265124716553288,female
1215,TESS,clean/TESS/YAF_chief_happy.wav,YAF,happy,chief,1.7920634920634921,female
1216,TESS,clean/TESS/YAF_thumb_neutral.wav,YAF,neutral,thumb,2.110113378684807,female
1217,TESS,clean/TESS/OAF_get_fear.wav,OAF,fearful,get,1.2978684807256236,female
1218,TESS,clean/TESS/OAF_sour_angry.wav,OAF,angry,sour,1.7386394557823128,female
1219,TESS,clean/TESS/YAF_door_happy.wav,YAF,happy,door,1.8048072562358277,female
1220,TESS,clean/TESS/YAF_pass_ps.wav,YAF,surprised,pass,2.0291156462585036,female
1221,TESS,clean/TESS/OAF_cause_neutral.wav,OAF,neutral,cause,2.016281179138322,female
1222,TESS,clean/TESS/OAF_witch_disgust.wav,OAF,disgusted,witch,2.4499773242630387,female
1223,TESS,clean/TESS/OAF_chair_angry.wav,OAF,angry,chair,1.613514739229025,female
1224,TESS,clean/TESS/YAF_deep_angry.wav,YAF,angry,deep,1.8459863945578232,female
1225,TESS,clean/TESS/OAF_soup_disgust.wav,OAF,disgusted,soup,2.3699773242630386,female
1226,TESS,clean/TESS/YAF_loaf_disgust.wav,YAF,disgusted,loaf,2.3167800453514737,female
1227,TESS,clean/TESS/OAF_pool_fear.wav,OAF,fearful,pool,1.5175963718820862,female
1228,TESS,clean/TESS/YAF_dab_ps.wav,YAF,surprised,dab,1.8238095238095238,female
1229,TESS,clean/TESS/YAF_moon_sad.wav,YAF,sad,moon,2.087845804988662,female
1230,TESS,clean/TESS/YAF_vine_happy.wav,YAF,happy,vine,1.9335147392290248,female
1231,TESS,clean/TESS/OAF_thought_sad.wav,OAF,sad,thought,2.2744671201814057,female
1232,TESS,clean/TESS/OAF_walk_angry.wav,OAF,angry,walk,1.58562358276644,female
1233,TESS,clean/TESS/OAF_sub_happy.wav,OAF,happy,sub,1.9370521541950114,female
1234,TESS,clean/TESS/YAF_lid_disgust.wav,YAF,disgusted,lid,2.4047165532879817,female
1235,TESS,clean/TESS/OAF_hit_neutral.wav,OAF,neutral,hit,1.8533786848072562,female
1236,TESS,clean/TESS/YAF_join_sad.wav,YAF,sad,join,2.235918367346939,female
1237,TESS,clean/TESS/OAF_hate_angry.wav,OAF,angry,hate,1.4840362811791383,female
1238,TESS,clean/TESS/OAF_youth_ps.wav,OAF,surprised,youth,1.8946485260770976,female
1239,TESS,clean/TESS/OAF_wife_angry.wav,OAF,angry,wife,1.704172335600907,female
1240,TESS,clean/TESS/OAF_yes_ps.wav,OAF,surprised,yes,2.003718820861678,female
1241,TESS,clean/TESS/YAF_lean_sad.wav,YAF,sad,lean,2.3100680272108844,female
1242,TESS,clean/TESS/OAF_laud_disgust.wav,OAF,disgusted,laud,2.2741496598639457,female
1243,TESS,clean/TESS/OAF_good_angry.wav,OAF,angry,good,1.4945578231292518,female
1244,TESS,clean/TESS/YAF_road_fear.wav,YAF,fearful,road,1.8429478458049886,female
1245,TESS,clean/TESS/YAF_rush_neutral.wav,YAF,neutral,rush,2.2187755102040816,female
1246,TESS,clean/TESS/YAF_reach_neutral.wav,YAF,neutral,reach,2.0047619047619047,female
1247,TESS,clean/TESS/YAF_fall_disgust.wav,YAF,disgusted,fall,2.3556009070294786,female
1248,TESS,clean/TESS/YAF_food_fear.wav,YAF,fearful,food,1.7591836734693878,female
