,dataset,filename,actor,emotion,intensity,statement,repitition,length,gender
1065,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-02-01-01-14.wav,14,surprised,strong,01,01,1.9816326530612245,female
1066,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-01-02-01-14.wav,14,surprised,normal,02,01,1.2336507936507937,female
1067,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-01-01-01-14.wav,14,angry,normal,01,01,1.5602267573696145,female
1068,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-01-01-02-14.wav,14,fearful,normal,01,02,1.5520181405895692,female
1069,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-02-02-02-14.wav,14,fearful,strong,02,02,1.8040816326530613,female
1070,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-02-02-01-14.wav,14,angry,strong,02,01,2.227392290249433,female
1071,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-01-02-01-14.wav,14,disgusted,normal,02,01,1.770657596371882,female
1072,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-01-02-02-14.wav,14,sad,normal,02,02,1.4862131519274377,female
1073,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-02-01-02-14.wav,14,sad,strong,01,02,1.6476190476190475,female
1074,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-02-01-01-14.wav,14,disgusted,strong,01,01,2.447755102040816,female
1075,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-02-01-02-14.wav,14,happy,strong,01,02,2.0471655328798186,female
1076,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-01-02-02-14.wav,14,happy,normal,02,02,1.530657596371882,female
1077,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-02-02-01-14.wav,14,calm,strong,02,01,1.53859410430839,female
1078,RAVDESS,clean/RAVDESS/Actor_14/03-01-01-01-01-02-14.wav,14,neutral,normal,01,02,1.2501133786848073,female
1079,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-01-01-01-14.wav,14,calm,normal,01,01,1.646485260770975,female
1080,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-02-02-02-13.wav,13,happy,strong,02,02,1.4863945578231292,male
1081,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-01-01-02-13.wav,13,happy,normal,01,02,1.2832199546485261,male
1082,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-02-01-01-13.wav,13,calm,strong,01,01,1.2356462585034014,male
1083,RAVDESS,clean/RAVDESS/Actor_13/03-01-01-01-02-02-13.wav,13,neutral,normal,02,02,1.1910204081632654,male
1084,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-01-02-01-13.wav,13,calm,normal,02,01,1.2591836734693878,male
1085,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-02-02-01-13.wav,13,surprised,strong,02,01,1.4584580498866213,male
1086,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-01-01-01-13.wav,13,surprised,normal,01,01,1.4947845804988662,male
1087,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-01-02-01-13.wav,13,angry,normal,02,01,1.6682539682539683,male
1088,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-01-02-02-13.wav,13,fearful,normal,02,02,1.3431292517006803,male
1089,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-02-01-02-13.wav,13,fearful,strong,01,02,1.4872108843537415,male
1090,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-02-01-01-13.wav,13,angry,strong,01,01,1.8291156462585034,male
1091,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-01-01-01-13.wav,13,disgusted,normal,01,01,1.2035374149659863,male
1092,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-01-01-02-13.wav,13,sad,normal,01,02,1.5547845804988663,male
1093,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-02-02-02-13.wav,13,sad,strong,02,02,1.3422675736961451,male
1094,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-02-02-01-13.wav,13,disgusted,strong,02,01,1.460498866213152,male
1095,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-02-01-02-13.wav,13,surprised,strong,01,02,1.4124716553287981,male
1096,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-01-02-02-13.wav,13,surprised,normal,02,02,1.1301587301587301,male
1097,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-01-01-01-13.wav,13,fearful,normal,01,01,1.2129705215419502,male
1098,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-01-01-02-13.wav,13,angry,normal,01,02,1.626984126984127,male
1099,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-02-02-02-13.wav,13,angry,strong,02,02,2.409795918367347,male
1100,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-02-02-01-13.wav,13,fearful,strong,02,01,1.663174603174603,male
1101,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-01-02-01-13.wav,13,sad,normal,02,01,1.5063038548752834,male
1102,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-01-02-02-13.wav,13,disgusted,normal,02,02,1.3089795918367346,male
1103,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-02-01-02-13.wav,13,disgusted,strong,01,02,1.9833560090702949,male
1104,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-02-01-01-13.wav,13,sad,strong,01,01,1.3678004535147392,male
1105,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-02-01-01-13.wav,13,happy,strong,01,01,1.5984580498866212,male
1106,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-01-02-01-13.wav,13,happy,normal,02,01,1.2336054421768707,male
1107,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-02-02-02-13.wav,13,calm,strong,02,02,1.139092970521542,male
1108,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-01-01-02-13.wav,13,calm,normal,01,02,1.2653514739229026,male
1109,RAVDESS,clean/RAVDESS/Actor_13/03-01-01-01-01-01-13.wav,13,neutral,normal,01,01,1.2043537414965986,male
1110,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-01-01-02-13.wav,13,surprised,normal,01,02,1.224172335600907,male
1111,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-02-02-02-13.wav,13,surprised,strong,02,02,1.4267573696145124,male
1112,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-02-02-02-13.wav,13,disgusted,strong,02,02,1.5224943310657597,male
1113,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-02-02-01-13.wav,13,sad,strong,02,01,1.519501133786848,male
1114,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-01-01-01-13.wav,13,sad,normal,01,01,1.6061678004535147,male
1115,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-01-01-02-13.wav,13,disgusted,normal,01,02,1.227845804988662,male
1116,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-02-01-02-13.wav,13,angry,strong,01,02,2.395827664399093,male
1117,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-02-01-01-13.wav,13,fearful,strong,01,01,1.412517006802721,male
1118,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-01-02-01-13.wav,13,fearful,normal,02,01,1.319002267573696,male
1119,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-01-02-02-13.wav,13,angry,normal,02,02,1.4941043083900227,male
1120,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-01-02-02-13.wav,13,calm,normal,02,02,1.1146938775510205,male
1121,RAVDESS,clean/RAVDESS/Actor_13/03-01-01-01-02-01-13.wav,13,neutral,normal,02,01,1.15156462585034,male
1122,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-02-01-02-13.wav,13,calm,strong,01,02,1.2770521541950113,male
1123,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-01-01-01-13.wav,13,happy,normal,01,01,1.2993650793650793,male
1124,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-02-02-01-13.wav,13,happy,strong,02,01,1.5398639455782313,male
1125,RAVDESS,clean/RAVDESS/Actor_13/03-01-01-01-01-02-13.wav,13,neutral,normal,01,02,1.2392743764172336,male
1126,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-01-01-01-13.wav,13,calm,normal,01,01,1.34843537414966,male
1127,RAVDESS,clean/RAVDESS/Actor_13/03-01-02-02-02-01-13.wav,13,calm,strong,02,01,1.1131972789115647,male
1128,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-01-02-02-13.wav,13,happy,normal,02,02,1.376780045351474,male
1129,RAVDESS,clean/RAVDESS/Actor_13/03-01-03-02-01-02-13.wav,13,happy,strong,01,02,2.085759637188209,male
1130,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-01-02-01-13.wav,13,surprised,normal,02,01,1.2142403628117915,male
1131,RAVDESS,clean/RAVDESS/Actor_13/03-01-08-02-01-01-13.wav,13,surprised,strong,01,01,1.420498866213152,male
1132,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-02-01-02-13.wav,13,sad,strong,01,02,1.3493877551020408,male
1133,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-02-01-01-13.wav,13,disgusted,strong,01,01,1.5754195011337868,male
1134,RAVDESS,clean/RAVDESS/Actor_13/03-01-07-01-02-01-13.wav,13,disgusted,normal,02,01,1.345578231292517,male
1135,RAVDESS,clean/RAVDESS/Actor_13/03-01-04-01-02-02-13.wav,13,sad,normal,02,02,1.4271655328798185,male
1136,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-02-02-02-13.wav,13,fearful,strong,02,02,1.32562358276644,male
1137,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-02-02-01-13.wav,13,angry,strong,02,01,1.7912925170068028,male
1138,RAVDESS,clean/RAVDESS/Actor_13/03-01-05-01-01-01-13.wav,13,angry,normal,01,01,1.526077097505669,male
1139,RAVDESS,clean/RAVDESS/Actor_13/03-01-06-01-01-02-13.wav,13,fearful,normal,01,02,1.2507482993197279,male
1140,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-02-01-01-09.wav,09,surprised,strong,01,01,1.3891156462585035,male
1141,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-01-02-01-09.wav,09,surprised,normal,02,01,1.4448979591836735,male
1142,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-01-01-01-09.wav,09,angry,normal,01,01,1.6396825396825396,male
1143,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-01-01-02-09.wav,09,fearful,normal,01,02,1.2045351473922903,male
1144,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-02-02-02-09.wav,09,fearful,strong,02,02,1.696281179138322,male
1145,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-02-02-01-09.wav,09,angry,strong,02,01,2.598004535147392,male
1146,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-01-02-01-09.wav,09,disgusted,normal,02,01,1.3577324263038548,male
1147,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-01-02-02-09.wav,09,sad,normal,02,02,0.9403174603174603,male
1148,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-02-01-02-09.wav,09,sad,strong,01,02,1.3427664399092971,male
1149,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-02-01-01-09.wav,09,disgusted,strong,01,01,1.612517006802721,male
1150,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-02-01-02-09.wav,09,happy,strong,01,02,2.9137414965986395,male
1151,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-01-02-02-09.wav,09,happy,normal,02,02,1.5532426303854876,male
1152,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-02-02-01-09.wav,09,calm,strong,02,01,2.1960544217687077,male
1153,RAVDESS,clean/RAVDESS/Actor_09/03-01-01-01-01-02-09.wav,09,neutral,normal,01,02,1.3175963718820862,male
1154,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-01-01-01-09.wav,09,calm,normal,01,01,1.3765079365079365,male
1155,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-02-02-01-09.wav,09,happy,strong,02,01,1.7435374149659864,male
1156,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-01-01-01-09.wav,09,happy,normal,01,01,1.5893424036281179,male
1157,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-02-01-02-09.wav,09,calm,strong,01,02,1.7390022675736962,male
1158,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-01-02-02-09.wav,09,calm,normal,02,02,1.6104308390022675,male
1159,RAVDESS,clean/RAVDESS/Actor_09/03-01-01-01-02-01-09.wav,09,neutral,normal,02,01,1.3637641723356009,male
1160,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-02-02-02-09.wav,09,surprised,strong,02,02,1.5254421768707482,male
1161,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-01-01-02-09.wav,09,surprised,normal,01,02,1.2737868480725623,male
1162,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-01-02-01-09.wav,09,fearful,normal,02,01,1.2351473922902494,male
1163,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-01-02-02-09.wav,09,angry,normal,02,02,1.6351020408163266,male
1164,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-02-01-02-09.wav,09,angry,strong,01,02,2.3022222222222224,male
1165,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-02-01-01-09.wav,09,fearful,strong,01,01,1.7961904761904761,male
1166,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-01-01-01-09.wav,09,sad,normal,01,01,0.44997732426303855,male
1167,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-01-01-02-09.wav,09,disgusted,normal,01,02,1.306077097505669,male
1168,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-02-02-02-09.wav,09,disgusted,strong,02,02,1.790204081632653,male
1169,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-02-02-01-09.wav,09,sad,strong,02,01,1.6633560090702948,male
1170,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-01-01-02-09.wav,09,calm,normal,01,02,1.3205442176870748,male
1171,RAVDESS,clean/RAVDESS/Actor_09/03-01-01-01-01-01-09.wav,09,neutral,normal,01,01,2.052517006802721,male
1172,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-02-02-02-09.wav,09,calm,strong,02,02,1.675873015873016,male
1173,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-01-02-01-09.wav,09,happy,normal,02,01,1.4187301587301586,male
1174,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-02-01-01-09.wav,09,happy,strong,01,01,2.183673469387755,male
1175,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-01-02-02-09.wav,09,surprised,normal,02,02,1.4802267573696146,male
1176,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-02-01-02-09.wav,09,surprised,strong,01,02,1.2996825396825398,male
1177,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-02-01-02-09.wav,09,disgusted,strong,01,02,1.7157823129251701,male
1178,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-02-01-01-09.wav,09,sad,strong,01,01,1.7504761904761905,male
1179,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-01-02-01-09.wav,09,sad,normal,02,01,0.9687074829931973,male
1180,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-01-02-02-09.wav,09,disgusted,normal,02,02,1.5020408163265306,male
1181,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-02-02-02-09.wav,09,angry,strong,02,02,2.2830839002267576,male
1182,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-02-02-01-09.wav,09,fearful,strong,02,01,1.4245804988662132,male
1183,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-01-01-01-09.wav,09,fearful,normal,01,01,1.0865306122448979,male
1184,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-01-01-02-09.wav,09,angry,normal,01,02,1.600453514739229,male
1185,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-01-01-01-09.wav,09,surprised,normal,01,01,1.0665759637188208,male
1186,RAVDESS,clean/RAVDESS/Actor_09/03-01-08-02-02-01-09.wav,09,surprised,strong,02,01,1.4089795918367347,male
1187,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-02-02-02-09.wav,09,sad,strong,02,02,1.95437641723356,male
1188,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-02-02-01-09.wav,09,disgusted,strong,02,01,1.7105215419501134,male
1189,RAVDESS,clean/RAVDESS/Actor_09/03-01-07-01-01-01-09.wav,09,disgusted,normal,01,01,1.2938321995464852,male
1190,RAVDESS,clean/RAVDESS/Actor_09/03-01-04-01-01-02-09.wav,09,sad,normal,01,02,0.5086167800453515,male
1191,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-02-01-02-09.wav,09,fearful,strong,01,02,1.3429478458049886,male
1192,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-02-01-01-09.wav,09,angry,strong,01,01,2.1096598639455784,male
1193,RAVDESS,clean/RAVDESS/Actor_09/03-01-05-01-02-01-09.wav,09,angry,normal,02,01,1.8329251700680271,male
1194,RAVDESS,clean/RAVDESS/Actor_09/03-01-06-01-02-02-09.wav,09,fearful,normal,02,02,1.1881179138321996,male
1195,RAVDESS,clean/RAVDESS/Actor_09/03-01-01-01-02-02-09.wav,09,neutral,normal,02,02,1.2915192743764172,male
1196,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-01-02-01-09.wav,09,calm,normal,02,01,1.7876190476190477,male
1197,RAVDESS,clean/RAVDESS/Actor_09/03-01-02-02-01-01-09.wav,09,calm,strong,01,01,1.2335147392290249,male
1198,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-01-01-02-09.wav,09,happy,normal,01,02,1.6009977324263038,male
1199,RAVDESS,clean/RAVDESS/Actor_09/03-01-03-02-02-02-09.wav,09,happy,strong,02,02,1.8528798185941042,male
1200,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-02-02-02-07.wav,07,happy,strong,02,02,2.416417233560091,male
1201,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-01-01-02-07.wav,07,happy,normal,01,02,1.6360997732426303,male
1202,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-02-01-01-07.wav,07,calm,strong,01,01,2.4340589569161,male
1203,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-01-02-01-07.wav,07,calm,normal,02,01,1.6652607709750566,male
1204,RAVDESS,clean/RAVDESS/Actor_07/03-01-01-01-02-02-07.wav,07,neutral,normal,02,02,1.9584580498866213,male
1205,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-02-02-01-07.wav,07,surprised,strong,02,01,1.6189115646258503,male
1206,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-01-01-01-07.wav,07,surprised,normal,01,01,1.638185941043084,male
1207,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-01-02-02-07.wav,07,fearful,normal,02,02,1.5110657596371881,male
1208,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-01-02-01-07.wav,07,angry,normal,02,01,2.098095238095238,male
1209,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-02-01-01-07.wav,07,angry,strong,01,01,3.1021315192743764,male
1210,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-02-01-02-07.wav,07,fearful,strong,01,02,1.7062585034013606,male
1211,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-01-01-02-07.wav,07,sad,normal,01,02,1.5774149659863945,male
1212,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-01-01-01-07.wav,07,disgusted,normal,01,01,1.5952380952380953,male
1213,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-02-02-01-07.wav,07,disgusted,strong,02,01,2.281496598639456,male
1214,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-02-02-02-07.wav,07,sad,strong,02,02,1.9984580498866213,male
1215,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-02-01-02-07.wav,07,surprised,strong,01,02,1.8291609977324264,male
1216,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-01-02-02-07.wav,07,surprised,normal,02,02,1.6066213151927438,male
1217,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-01-01-02-07.wav,07,angry,normal,01,02,3.025668934240363,male
1218,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-01-01-01-07.wav,07,fearful,normal,01,01,1.8293424036281178,male
1219,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-02-02-01-07.wav,07,fearful,strong,02,01,1.8100680272108844,male
1220,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-02-02-02-07.wav,07,angry,strong,02,02,3.8358730158730157,male
1221,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-01-02-02-07.wav,07,disgusted,normal,02,02,1.6081179138321995,male
1222,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-01-02-01-07.wav,07,sad,normal,02,01,1.645578231292517,male
1223,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-02-01-01-07.wav,07,sad,strong,01,01,2.1094331065759637,male
1224,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-02-01-02-07.wav,07,disgusted,strong,01,02,2.4765532879818593,male
1225,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-02-01-01-07.wav,07,happy,strong,01,01,2.924126984126984,male
1226,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-01-02-01-07.wav,07,happy,normal,02,01,1.5368253968253969,male
1227,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-02-02-02-07.wav,07,calm,strong,02,02,2.426575963718821,male
1228,RAVDESS,clean/RAVDESS/Actor_07/03-01-01-01-01-01-07.wav,07,neutral,normal,01,01,2.034829931972789,male
1229,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-01-01-02-07.wav,07,calm,normal,01,02,1.754467120181406,male
1230,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-01-01-02-07.wav,07,surprised,normal,01,02,1.7190476190476192,male
1231,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-02-02-02-07.wav,07,surprised,strong,02,02,1.676281179138322,male
1232,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-02-02-01-07.wav,07,sad,strong,02,01,2.173968253968254,male
1233,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-02-02-02-07.wav,07,disgusted,strong,02,02,2.764988662131519,male
1234,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-01-01-02-07.wav,07,disgusted,normal,01,02,1.6067573696145125,male
1235,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-01-01-01-07.wav,07,sad,normal,01,01,1.5239455782312925,male
1236,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-02-01-01-07.wav,07,fearful,strong,01,01,1.9678458049886622,male
1237,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-02-01-02-07.wav,07,angry,strong,01,02,3.314421768707483,male
1238,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-01-02-02-07.wav,07,angry,normal,02,02,2.2059410430839,male
1239,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-01-02-01-07.wav,07,fearful,normal,02,01,1.5575510204081633,male
1240,RAVDESS,clean/RAVDESS/Actor_07/03-01-01-01-02-01-07.wav,07,neutral,normal,02,01,1.9969614512471656,male
1241,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-01-02-02-07.wav,07,calm,normal,02,02,1.6259410430839003,male
1242,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-02-01-02-07.wav,07,calm,strong,01,02,1.967891156462585,male
1243,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-01-01-01-07.wav,07,happy,normal,01,01,1.5989569160997732,male
1244,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-02-02-01-07.wav,07,happy,strong,02,01,2.945124716553288,male
1245,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-01-01-01-07.wav,07,calm,normal,01,01,1.562857142857143,male
1246,RAVDESS,clean/RAVDESS/Actor_07/03-01-01-01-01-02-07.wav,07,neutral,normal,01,02,1.943174603174603,male
1247,RAVDESS,clean/RAVDESS/Actor_07/03-01-02-02-02-01-07.wav,07,calm,strong,02,01,2.5053968253968253,male
1248,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-01-02-02-07.wav,07,happy,normal,02,02,1.5368253968253969,male
1249,RAVDESS,clean/RAVDESS/Actor_07/03-01-03-02-01-02-07.wav,07,happy,strong,01,02,2.957596371882086,male
1250,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-01-02-01-07.wav,07,surprised,normal,02,01,1.613061224489796,male
1251,RAVDESS,clean/RAVDESS/Actor_07/03-01-08-02-01-01-07.wav,07,surprised,strong,01,01,2.0738321995464855,male
1252,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-02-01-01-07.wav,07,disgusted,strong,01,01,2.2824036281179136,male
1253,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-02-01-02-07.wav,07,sad,strong,01,02,2.848299319727891,male
1254,RAVDESS,clean/RAVDESS/Actor_07/03-01-04-01-02-02-07.wav,07,sad,normal,02,02,1.988798185941043,male
1255,RAVDESS,clean/RAVDESS/Actor_07/03-01-07-01-02-01-07.wav,07,disgusted,normal,02,01,1.5603174603174603,male
1256,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-02-02-01-07.wav,07,angry,strong,02,01,2.1865306122448978,male
1257,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-02-02-02-07.wav,07,fearful,strong,02,02,1.691609977324263,male
1258,RAVDESS,clean/RAVDESS/Actor_07/03-01-06-01-01-02-07.wav,07,fearful,normal,01,02,1.5887981859410432,male
1259,RAVDESS,clean/RAVDESS/Actor_07/03-01-05-01-01-01-07.wav,07,angry,normal,01,01,3.026984126984127,male
1260,RAVDESS,clean/RAVDESS/Actor_06/03-01-01-01-02-02-06.wav,06,neutral,normal,02,02,1.53578231292517,female
1261,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-01-02-01-06.wav,06,calm,normal,02,01,2.052108843537415,female
1262,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-02-01-01-06.wav,06,calm,strong,01,01,1.892607709750567,female
1263,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-01-01-02-06.wav,06,happy,normal,01,02,2.1462585034013606,female
1264,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-02-02-02-06.wav,06,happy,strong,02,02,2.950748299319728,female
1265,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-01-01-01-06.wav,06,surprised,normal,01,01,1.3268480725623584,female
1266,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-02-02-01-06.wav,06,surprised,strong,02,01,1.508299319727891,female
1267,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-02-02-02-06.wav,06,sad,strong,02,02,2.7458956916099773,female
1268,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-02-02-01-06.wav,06,disgusted,strong,02,01,2.1710657596371883,female
1269,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-01-01-01-06.wav,06,disgusted,normal,01,01,2.0244444444444443,female
1270,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-01-01-02-06.wav,06,sad,normal,01,02,1.5887528344671202,female
1271,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-02-01-02-06.wav,06,fearful,strong,01,02,2.643809523809524,female
1272,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-02-01-01-06.wav,06,angry,strong,01,01,2.7327437641723358,female
1273,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-01-02-01-06.wav,06,angry,normal,02,01,2.314875283446712,female
1274,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-01-02-02-06.wav,06,fearful,normal,02,02,1.678095238095238,female
